user_id,home_country,avg_txn_amount,preferred_channel,account_age_days
U101699,GB,57.3,CARD_NOT_PRESENT,720
U101700,NG,81.92,CARD_PRESENT,1560
U101701,BR,64.8,WIRE_TRANSFER,1204
U101702,IN,98.19,CARD_NOT_PRESENT,594
U101703,US,72.94,CARD_NOT_PRESENT,502
U101704,IN,234.26,CARD_NOT_PRESENT,1393
U101705,BR,100.34,CARD_NOT_PRESENT,2070
U101706,IN,88.03,UPI_WALLET,1033
U101707,IN,78.99,CARD_PRESENT,2313
U101708,SG,73.07,UPI_WALLET,1668
U101709,IN,36.98,CARD_PRESENT,1008
U101710,AE,151.1,WIRE_TRANSFER,1767
U101711,IN,206.47,CARD_NOT_PRESENT,1122
U101712,RU,64.12,CARD_PRESENT,1891
U101713,SG,181.07,CARD_NOT_PRESENT,2456
U101714,IN,354.56,CARD_PRESENT,1969
U101715,GB,278.05,WIRE_TRANSFER,356
U101716,IN,200.83,UPI_WALLET,179
U101717,US,40.5,CARD_NOT_PRESENT,2021
U101718,US,40.15,CARD_NOT_PRESENT,2118
U101719,AE,137.05,WIRE_TRANSFER,1418
U101720,IN,92.26,UPI_WALLET,613
U101721,IN,18.74,CARD_NOT_PRESENT,2201
U101722,GB,69.31,CARD_NOT_PRESENT,1121
U101723,US,133.23,CARD_PRESENT,731
U101724,IN,82.72,UPI_WALLET,916
U101725,IN,92.56,CARD_NOT_PRESENT,741
U101726,IN,40.11,UPI_WALLET,706
U101727,SG,68.7,CARD_NOT_PRESENT,815
U101728,IN,137.42,CARD_NOT_PRESENT,1685
U101729,IN,66.41,CARD_NOT_PRESENT,42
U101730,NG,190.16,UPI_WALLET,907
U101731,IN,93.96,CARD_NOT_PRESENT,425
U101732,GB,120.79,UPI_WALLET,1620
U101733,IN,135.46,CARD_PRESENT,2486
U101734,SG,132.06,UPI_WALLET,1969
U101735,GB,45.83,UPI_WALLET,623
U101736,SG,51.81,UPI_WALLET,1283
U101737,IN,18.47,CARD_PRESENT,50
U101738,IN,74.19,UPI_WALLET,1032
U101739,GB,49.07,CARD_PRESENT,697
U101740,IN,65.05,CARD_PRESENT,1254
U101741,IN,79.45,UPI_WALLET,1021
U101742,IN,102.12,UPI_WALLET,1706
U101743,RU,83.55,CARD_PRESENT,1369
U101744,GB,82.53,WIRE_TRANSFER,2347
U101745,US,114.74,CARD_NOT_PRESENT,172
U101746,GB,89.91,WIRE_TRANSFER,2361
U101747,IN,158.07,UPI_WALLET,1976
U101748,IN,90.1,WIRE_TRANSFER,1782
U101749,IN,224.54,UPI_WALLET,2063
U101750,US,44.51,WIRE_TRANSFER,126
U101751,IN,73.3,CARD_NOT_PRESENT,533
U101752,SG,58.03,CARD_PRESENT,3
U101753,AE,104.7,CARD_NOT_PRESENT,1996
U101754,IN,44.49,UPI_WALLET,887
U101755,US,31.13,CARD_PRESENT,904
U101756,IN,50.72,WIRE_TRANSFER,1527
U101757,RU,32.8,CARD_PRESENT,1058
U101758,SG,80.15,UPI_WALLET,1593
U101759,NG,101.93,CARD_NOT_PRESENT,2341
U101760,IN,27.77,UPI_WALLET,830
U101761,IN,70.26,WIRE_TRANSFER,2229
U101762,IN,171.34,CARD_NOT_PRESENT,1331
U101763,IN,202.47,UPI_WALLET,938
U101764,IN,144.3,CARD_PRESENT,2297
U101765,IN,13.53,UPI_WALLET,1220
U101766,BR,96.04,UPI_WALLET,320
U101767,IN,183.78,CARD_PRESENT,717
U101768,IN,65.53,CARD_PRESENT,2113
U101769,AE,37.45,CARD_NOT_PRESENT,1289
U101770,US,175.33,CARD_PRESENT,1400
U101771,GB,191.4,UPI_WALLET,1705
U101772,US,89.48,CARD_PRESENT,486
U101773,SG,37.71,WIRE_TRANSFER,232
U101774,US,25.19,WIRE_TRANSFER,1101
U101775,IN,111.58,WIRE_TRANSFER,2299
U101776,GB,58.37,CARD_NOT_PRESENT,318
U101777,IN,85.82,CARD_PRESENT,1797
U101778,IN,79.87,UPI_WALLET,2448
U101779,IN,48.82,UPI_WALLET,242
U101780,IN,24.17,WIRE_TRANSFER,333
U101781,AE,66.72,CARD_NOT_PRESENT,2172
U101782,IN,98.5,CARD_PRESENT,272
U101783,IN,101.51,WIRE_TRANSFER,1859
U101784,IN,55.81,UPI_WALLET,1993
U101785,AE,189.0,CARD_PRESENT,783
U101786,IN,40.5,UPI_WALLET,729
U101787,US,163.02,CARD_PRESENT,1304
U101788,SG,96.46,CARD_NOT_PRESENT,1266
U101789,IN,67.12,CARD_NOT_PRESENT,2150
U101790,GB,120.98,CARD_NOT_PRESENT,1481
U101791,IN,76.72,CARD_PRESENT,2420
U101792,IN,30.83,CARD_PRESENT,600
U101793,US,38.39,CARD_NOT_PRESENT,703
U101794,SG,73.44,CARD_PRESENT,603
U101795,IN,61.22,CARD_NOT_PRESENT,1626
U101796,US,160.7,CARD_NOT_PRESENT,84
U101797,IN,59.3,UPI_WALLET,2150
U101798,US,56.81,UPI_WALLET,1929
U101799,US,51.78,CARD_PRESENT,2470
U101800,US,48.75,CARD_PRESENT,2396
U101801,US,49.87,UPI_WALLET,177
U101802,IN,34.3,UPI_WALLET,1869
U101803,US,99.11,WIRE_TRANSFER,1259
U101804,US,81.08,WIRE_TRANSFER,1839
U101805,US,78.85,CARD_NOT_PRESENT,2184
U101806,IN,26.34,UPI_WALLET,1458
U101807,IN,114.42,CARD_NOT_PRESENT,8
U101808,IN,121.76,UPI_WALLET,2162
U101809,IN,217.91,WIRE_TRANSFER,1093
U101810,IN,117.62,UPI_WALLET,1147
U101811,IN,245.18,CARD_NOT_PRESENT,1460
U101812,GB,54.9,CARD_NOT_PRESENT,2279
U101813,IN,225.15,CARD_PRESENT,1316
U101814,AE,120.05,CARD_NOT_PRESENT,519
U101815,IN,110.61,UPI_WALLET,1832
U101816,GB,77.52,UPI_WALLET,1582
U101817,IN,66.94,CARD_PRESENT,164
U101818,IN,57.83,UPI_WALLET,1332
U101819,US,229.88,CARD_NOT_PRESENT,1963
U101820,NG,75.89,CARD_NOT_PRESENT,2210
U101821,IN,121.42,CARD_NOT_PRESENT,708
U101822,IN,138.55,CARD_NOT_PRESENT,1306
U101823,US,137.31,UPI_WALLET,2060
U101824,GB,99.41,UPI_WALLET,1459
U101825,IN,222.6,UPI_WALLET,1049
U101826,IN,115.43,CARD_NOT_PRESENT,461
U101827,IN,56.82,UPI_WALLET,108
U101828,NG,69.07,CARD_PRESENT,1725
U101829,IN,27.46,CARD_NOT_PRESENT,2409
U101830,IN,106.45,CARD_NOT_PRESENT,1502
U101831,RU,127.9,UPI_WALLET,1951
U101832,IN,134.92,WIRE_TRANSFER,1693
U101833,IN,120.05,CARD_PRESENT,870
U101834,IN,77.7,UPI_WALLET,1307
U101835,IN,87.63,CARD_PRESENT,675
U101836,IN,87.8,CARD_NOT_PRESENT,558
U101837,IN,161.05,UPI_WALLET,1472
U101838,GB,20.08,UPI_WALLET,1615
U101839,GB,63.88,UPI_WALLET,2468
U101840,IN,42.27,UPI_WALLET,591
U101841,US,278.52,CARD_PRESENT,726
U101842,IN,181.0,WIRE_TRANSFER,416
U101843,NG,65.73,WIRE_TRANSFER,2370
U101844,IN,31.71,CARD_NOT_PRESENT,1953
U101845,US,38.47,CARD_PRESENT,826
U101846,IN,159.7,CARD_PRESENT,2422
U101847,US,26.85,UPI_WALLET,1760
U101848,IN,88.56,WIRE_TRANSFER,1191
U101849,GB,143.78,UPI_WALLET,954
U101850,IN,35.78,CARD_NOT_PRESENT,1423
U101851,SG,87.94,CARD_PRESENT,213
U101852,IN,66.47,CARD_NOT_PRESENT,430
U101853,GB,60.69,CARD_NOT_PRESENT,2340
U101854,AE,53.8,CARD_PRESENT,517
U101855,BR,151.25,CARD_PRESENT,410
U101856,IN,204.88,CARD_PRESENT,2149
U101857,IN,73.65,CARD_PRESENT,2361
U101858,IN,110.92,UPI_WALLET,2045
U101859,IN,89.28,CARD_NOT_PRESENT,259
U101860,US,22.11,CARD_NOT_PRESENT,2097
U101861,BR,71.71,CARD_NOT_PRESENT,668
U101862,BR,18.97,WIRE_TRANSFER,28
U101863,IN,62.73,UPI_WALLET,2302
U101864,US,86.35,CARD_NOT_PRESENT,669
U101865,SG,136.65,UPI_WALLET,1646
U101866,NG,104.61,UPI_WALLET,185
U101867,IN,153.69,UPI_WALLET,474
U101868,IN,47.85,CARD_NOT_PRESENT,2202
U101869,AE,189.15,CARD_NOT_PRESENT,1480
U101870,IN,205.01,CARD_NOT_PRESENT,2496
U101871,IN,18.26,CARD_NOT_PRESENT,451
U101872,BR,25.69,CARD_PRESENT,2226
U101873,BR,85.01,CARD_NOT_PRESENT,2186
U101874,SG,59.54,CARD_NOT_PRESENT,2310
U101875,AE,66.08,CARD_NOT_PRESENT,125
U101876,IN,104.0,CARD_NOT_PRESENT,262
U101877,IN,157.51,CARD_PRESENT,1324
U101878,IN,46.07,CARD_PRESENT,290
U101879,US,173.93,CARD_NOT_PRESENT,159
U101880,IN,53.13,UPI_WALLET,2028
U101881,US,301.61,CARD_PRESENT,1737
U101882,IN,189.99,CARD_PRESENT,2110
U101883,GB,57.0,CARD_PRESENT,2339
U101884,IN,32.25,CARD_NOT_PRESENT,357
U101885,IN,56.08,CARD_PRESENT,2077
U101886,IN,50.82,CARD_NOT_PRESENT,110
U101887,IN,126.16,CARD_NOT_PRESENT,929
U101888,SG,18.61,WIRE_TRANSFER,744
U101889,IN,25.93,UPI_WALLET,593
U101890,IN,123.9,CARD_PRESENT,1796
U101891,GB,49.29,CARD_NOT_PRESENT,303
U101892,US,63.28,UPI_WALLET,2022
U101893,IN,143.37,CARD_PRESENT,2184
U101894,IN,161.89,WIRE_TRANSFER,1664
U101895,IN,184.37,CARD_NOT_PRESENT,203
U101896,US,135.92,CARD_PRESENT,1491
U101897,IN,75.97,CARD_PRESENT,1572
U101898,IN,71.77,WIRE_TRANSFER,933
U101899,IN,66.23,WIRE_TRANSFER,918
U101900,US,35.88,UPI_WALLET,1173
U101901,IN,44.74,CARD_PRESENT,2489
U101902,AE,169.71,UPI_WALLET,10
U101903,IN,52.86,CARD_PRESENT,1272
U101904,US,36.05,CARD_NOT_PRESENT,793
U101905,IN,178.49,UPI_WALLET,1372
U101906,IN,99.93,WIRE_TRANSFER,10
U101907,IN,232.95,CARD_NOT_PRESENT,2294
U101908,AE,217.9,CARD_NOT_PRESENT,1143
U101909,SG,38.42,CARD_PRESENT,2424
U101910,IN,81.33,CARD_NOT_PRESENT,386
U101911,IN,42.37,CARD_PRESENT,1459
U101912,SG,42.1,UPI_WALLET,1699
U101913,IN,64.92,CARD_PRESENT,1990
U101914,IN,128.49,UPI_WALLET,23
U101915,IN,128.98,CARD_PRESENT,1587
U101916,US,119.04,CARD_NOT_PRESENT,370
U101917,GB,75.81,CARD_PRESENT,1069
U101918,US,133.36,CARD_NOT_PRESENT,134
U101919,RU,35.66,CARD_NOT_PRESENT,144
U101920,IN,100.98,CARD_NOT_PRESENT,1916
U101921,IN,88.19,WIRE_TRANSFER,1794
U101922,IN,72.77,CARD_PRESENT,2238
U101923,IN,103.52,CARD_NOT_PRESENT,1750
U101924,IN,17.34,WIRE_TRANSFER,1489
U101925,IN,42.97,CARD_PRESENT,292
U101926,IN,122.03,UPI_WALLET,1912
U101927,GB,86.68,WIRE_TRANSFER,575
U101928,IN,27.81,UPI_WALLET,267
U101929,IN,85.37,CARD_NOT_PRESENT,1830
U101930,US,59.96,UPI_WALLET,1470
U101931,US,172.36,CARD_NOT_PRESENT,375
U101932,GB,37.61,CARD_NOT_PRESENT,1373
U101933,AE,38.61,WIRE_TRANSFER,1727
U101934,GB,112.17,CARD_PRESENT,1247
U101935,IN,77.87,UPI_WALLET,1795
U101936,IN,75.37,CARD_NOT_PRESENT,1261
U101937,US,302.68,CARD_PRESENT,884
U101938,IN,131.3,CARD_NOT_PRESENT,559
U101939,IN,69.02,UPI_WALLET,646
U101940,IN,25.2,CARD_NOT_PRESENT,2022
U101941,IN,66.38,UPI_WALLET,933
U101942,IN,34.82,CARD_NOT_PRESENT,1790
U101943,IN,44.99,WIRE_TRANSFER,898
U101944,AE,46.08,CARD_NOT_PRESENT,1314
U101945,NG,163.88,UPI_WALLET,1517
U101946,IN,29.6,CARD_PRESENT,1194
U101947,NG,153.72,CARD_NOT_PRESENT,1859
U101948,IN,115.48,WIRE_TRANSFER,2310
U101949,NG,114.39,CARD_PRESENT,2154
U101950,RU,43.68,CARD_NOT_PRESENT,2303
U101951,IN,141.07,UPI_WALLET,75
U101952,GB,40.04,UPI_WALLET,1898
U101953,RU,207.03,UPI_WALLET,1816
U101954,SG,166.3,UPI_WALLET,1031
U101955,RU,229.28,WIRE_TRANSFER,786
U101956,US,88.5,CARD_NOT_PRESENT,133
U101957,IN,77.83,CARD_NOT_PRESENT,2096
U101958,AE,65.14,UPI_WALLET,2100
U101959,US,298.69,UPI_WALLET,190
U101960,US,127.76,CARD_PRESENT,1455
U101961,IN,35.11,CARD_NOT_PRESENT,1378
U101962,US,192.35,CARD_NOT_PRESENT,431
U101963,IN,75.83,UPI_WALLET,1372
U101964,GB,11.13,CARD_NOT_PRESENT,2029
U101965,IN,50.69,UPI_WALLET,816
U101966,GB,166.23,UPI_WALLET,1814
U101967,AE,115.73,CARD_PRESENT,2425
U101968,IN,130.8,CARD_NOT_PRESENT,1137
U101969,IN,191.17,CARD_NOT_PRESENT,268
U101970,IN,21.99,CARD_PRESENT,744
U101971,RU,51.13,CARD_NOT_PRESENT,341
U101972,GB,89.83,CARD_NOT_PRESENT,882
U101973,IN,169.34,UPI_WALLET,1611
U101974,IN,39.87,CARD_NOT_PRESENT,507
U101975,IN,68.74,CARD_PRESENT,1286
U101976,IN,86.05,CARD_NOT_PRESENT,2495
U101977,NG,49.33,UPI_WALLET,661
U101978,GB,85.39,CARD_NOT_PRESENT,2199
U101979,IN,77.57,CARD_PRESENT,761
U101980,SG,58.93,WIRE_TRANSFER,1535
U101981,IN,140.84,CARD_PRESENT,393
U101982,SG,125.07,CARD_PRESENT,670
U101983,IN,144.84,CARD_NOT_PRESENT,2169
U101984,US,153.0,UPI_WALLET,1474
U101985,NG,221.5,UPI_WALLET,1424
U101986,IN,27.0,CARD_PRESENT,1277
U101987,US,29.39,UPI_WALLET,612
U101988,BR,133.3,UPI_WALLET,2322
U101989,IN,62.83,UPI_WALLET,984
U101990,IN,57.37,WIRE_TRANSFER,29
U101991,US,51.41,UPI_WALLET,2266
U101992,IN,148.06,CARD_PRESENT,117
U101993,IN,287.03,CARD_PRESENT,2217
U101994,IN,152.49,WIRE_TRANSFER,665
U101995,GB,60.85,CARD_NOT_PRESENT,173
U101996,IN,143.32,CARD_NOT_PRESENT,551
U101997,IN,28.7,WIRE_TRANSFER,1635
U101998,AE,73.91,UPI_WALLET,1364
U101999,IN,22.02,UPI_WALLET,383
U102000,AE,62.91,UPI_WALLET,751
U102001,IN,96.46,CARD_PRESENT,527
U102002,RU,320.07,UPI_WALLET,1633
U102003,US,177.93,WIRE_TRANSFER,2160
U102004,IN,22.37,CARD_PRESENT,638
U102005,SG,24.08,CARD_PRESENT,2238
U102006,IN,49.57,UPI_WALLET,1020
U102007,IN,247.32,CARD_NOT_PRESENT,207
U102008,IN,23.19,CARD_PRESENT,806
U102009,US,51.69,CARD_PRESENT,2184
U102010,IN,51.5,CARD_PRESENT,2021
U102011,IN,112.03,CARD_PRESENT,1821
U102012,IN,145.66,UPI_WALLET,997
U102013,IN,125.87,UPI_WALLET,1939
U102014,IN,101.94,UPI_WALLET,1775
U102015,IN,27.79,CARD_PRESENT,1979
U102016,IN,91.62,CARD_NOT_PRESENT,1394
U102017,IN,194.59,CARD_PRESENT,1268
U102018,US,236.04,UPI_WALLET,2416
U102019,IN,110.07,WIRE_TRANSFER,2367
U102020,US,22.54,CARD_NOT_PRESENT,1340
U102021,IN,111.31,WIRE_TRANSFER,501
U102022,IN,77.4,CARD_PRESENT,1023
U102023,IN,25.4,CARD_PRESENT,1262
U102024,IN,38.14,UPI_WALLET,1693
U102025,IN,43.66,CARD_NOT_PRESENT,797
U102026,AE,133.6,WIRE_TRANSFER,114
U102027,IN,229.84,CARD_PRESENT,2056
U102028,IN,120.64,UPI_WALLET,2372
U102029,US,136.36,CARD_PRESENT,207
U102030,IN,81.18,CARD_PRESENT,796
U102031,IN,56.73,CARD_NOT_PRESENT,1084
U102032,IN,122.8,WIRE_TRANSFER,1901
U102033,IN,102.84,CARD_NOT_PRESENT,1933
U102034,IN,46.71,CARD_NOT_PRESENT,858
U102035,AE,98.32,CARD_PRESENT,781
U102036,NG,84.85,CARD_PRESENT,1013
U102037,IN,68.36,CARD_PRESENT,601
U102038,US,55.3,UPI_WALLET,1091
U102039,GB,110.01,CARD_PRESENT,657
U102040,IN,57.93,CARD_PRESENT,151
U102041,AE,287.27,CARD_NOT_PRESENT,1784
U102042,US,118.0,CARD_NOT_PRESENT,1968
U102043,NG,111.23,CARD_NOT_PRESENT,717
U102044,BR,75.32,CARD_PRESENT,1002
U102045,IN,64.21,CARD_NOT_PRESENT,1007
U102046,IN,18.61,UPI_WALLET,56
U102047,IN,49.03,CARD_PRESENT,1364
U102048,IN,22.15,UPI_WALLET,1146
U102049,IN,21.91,CARD_PRESENT,2351
U102050,BR,33.91,WIRE_TRANSFER,930
U102051,IN,181.87,WIRE_TRANSFER,1986
U102052,IN,181.32,CARD_PRESENT,977
U102053,AE,49.88,CARD_NOT_PRESENT,464
U102054,IN,27.27,CARD_NOT_PRESENT,872
U102055,IN,62.17,UPI_WALLET,2207
U102056,RU,132.73,CARD_NOT_PRESENT,641
U102057,IN,158.77,CARD_NOT_PRESENT,2112
U102058,IN,97.38,CARD_PRESENT,1664
U102059,IN,109.09,CARD_PRESENT,1863
U102060,NG,102.18,UPI_WALLET,1881
U102061,IN,23.42,CARD_NOT_PRESENT,1292
U102062,IN,29.41,UPI_WALLET,1505
U102063,IN,235.79,UPI_WALLET,175
U102064,IN,97.07,CARD_NOT_PRESENT,1747
U102065,NG,15.22,CARD_NOT_PRESENT,1779
U102066,IN,113.46,WIRE_TRANSFER,260
U102067,RU,42.12,UPI_WALLET,1296
U102068,IN,166.99,UPI_WALLET,1272
U102069,IN,155.75,WIRE_TRANSFER,775
U102070,SG,127.98,CARD_NOT_PRESENT,166
U102071,IN,96.32,UPI_WALLET,25
U102072,IN,193.09,UPI_WALLET,522
U102073,SG,205.61,CARD_PRESENT,578
U102074,IN,42.95,CARD_NOT_PRESENT,530
U102075,IN,127.07,CARD_NOT_PRESENT,1514
U102076,RU,55.76,CARD_NOT_PRESENT,1053
U102077,IN,38.38,CARD_PRESENT,281
U102078,IN,205.49,UPI_WALLET,210
U102079,IN,140.53,UPI_WALLET,1638
U102080,IN,101.73,CARD_NOT_PRESENT,2336
U102081,IN,46.11,CARD_PRESENT,2049
U102082,US,209.32,CARD_NOT_PRESENT,1894
U102083,IN,41.66,CARD_PRESENT,796
U102084,US,34.84,CARD_PRESENT,1760
U102085,IN,85.03,CARD_NOT_PRESENT,205
U102086,IN,132.71,UPI_WALLET,429
U102087,IN,66.61,CARD_NOT_PRESENT,350
U102088,GB,659.22,CARD_NOT_PRESENT,460
U102089,IN,95.28,UPI_WALLET,895
U102090,IN,55.59,CARD_NOT_PRESENT,110
U102091,SG,60.23,UPI_WALLET,2033
U102092,US,252.59,CARD_PRESENT,1787
U102093,IN,79.61,CARD_NOT_PRESENT,1586
U102094,SG,200.97,CARD_PRESENT,439
U102095,IN,21.29,CARD_NOT_PRESENT,2169
U102096,IN,169.16,WIRE_TRANSFER,16
U102097,IN,47.82,UPI_WALLET,2486
U102098,IN,142.73,CARD_NOT_PRESENT,1817
U102099,IN,47.52,CARD_PRESENT,507
U102100,GB,63.37,WIRE_TRANSFER,492
U102101,IN,37.52,CARD_NOT_PRESENT,1737
U102102,AE,144.52,CARD_PRESENT,2020
U102103,NG,159.44,WIRE_TRANSFER,1166
U102104,US,48.99,CARD_NOT_PRESENT,151
U102105,GB,25.85,CARD_NOT_PRESENT,1234
U102106,GB,199.15,CARD_PRESENT,1199
U102107,BR,53.41,CARD_PRESENT,814
U102108,IN,76.74,UPI_WALLET,2257
U102109,IN,42.66,CARD_NOT_PRESENT,856
U102110,IN,135.58,WIRE_TRANSFER,609
U102111,IN,137.8,CARD_PRESENT,1691
U102112,IN,220.23,CARD_NOT_PRESENT,1546
U102113,US,172.34,UPI_WALLET,1552
U102114,IN,164.8,CARD_NOT_PRESENT,1260
U102115,NG,81.74,CARD_NOT_PRESENT,796
U102116,IN,74.89,CARD_NOT_PRESENT,644
U102117,IN,134.35,UPI_WALLET,297
U102118,IN,78.58,UPI_WALLET,464
U102119,IN,176.13,CARD_PRESENT,1446
U102120,IN,40.65,CARD_NOT_PRESENT,1015
U102121,IN,20.94,CARD_NOT_PRESENT,1848
U102122,IN,124.19,CARD_PRESENT,2010
U102123,IN,58.4,CARD_PRESENT,1396
U102124,IN,36.08,WIRE_TRANSFER,262
U102125,IN,307.92,CARD_PRESENT,10
U102126,IN,87.08,CARD_PRESENT,571
U102127,IN,30.0,CARD_NOT_PRESENT,706
U102128,IN,53.45,CARD_PRESENT,185
U102129,IN,70.49,CARD_PRESENT,1946
U102130,IN,122.5,CARD_PRESENT,918
U102131,GB,53.65,CARD_PRESENT,1856
U102132,BR,77.55,CARD_NOT_PRESENT,522
U102133,NG,104.1,UPI_WALLET,27
U102134,IN,117.42,CARD_PRESENT,343
U102135,IN,81.54,CARD_NOT_PRESENT,1176
U102136,IN,250.08,CARD_NOT_PRESENT,1199
U102137,GB,136.53,CARD_PRESENT,1093
U102138,GB,131.62,CARD_NOT_PRESENT,2398
U102139,AE,128.48,CARD_NOT_PRESENT,1631
U102140,SG,177.0,CARD_PRESENT,1830
U102141,IN,99.46,CARD_NOT_PRESENT,313
U102142,GB,40.14,CARD_PRESENT,1164
U102143,AE,113.72,UPI_WALLET,1553
U102144,IN,123.43,WIRE_TRANSFER,1462
U102145,NG,194.8,UPI_WALLET,2367
U102146,IN,37.13,CARD_PRESENT,1189
U102147,BR,44.32,UPI_WALLET,930
U102148,GB,89.03,CARD_NOT_PRESENT,2361
U102149,IN,130.89,CARD_PRESENT,844
U102150,US,32.06,WIRE_TRANSFER,1425
U102151,IN,37.91,UPI_WALLET,71
U102152,GB,151.66,CARD_PRESENT,414
U102153,AE,33.09,WIRE_TRANSFER,144
U102154,US,44.79,CARD_PRESENT,1045
U102155,SG,157.92,CARD_NOT_PRESENT,2328
U102156,IN,129.64,CARD_PRESENT,179
U102157,IN,54.06,CARD_PRESENT,2438
U102158,IN,119.98,WIRE_TRANSFER,2172
U102159,IN,105.19,CARD_NOT_PRESENT,15
U102160,IN,79.34,CARD_PRESENT,39
U102161,IN,65.42,UPI_WALLET,2251
U102162,IN,116.87,UPI_WALLET,1463
U102163,IN,35.38,WIRE_TRANSFER,435
U102164,SG,115.99,WIRE_TRANSFER,2384
U102165,IN,98.72,WIRE_TRANSFER,1403
U102166,SG,103.56,CARD_NOT_PRESENT,1588
U102167,IN,43.32,CARD_PRESENT,1695
U102168,IN,197.91,WIRE_TRANSFER,504
U102169,IN,54.2,CARD_PRESENT,898
U102170,IN,60.58,CARD_PRESENT,322
U102171,IN,77.17,CARD_NOT_PRESENT,1322
U102172,IN,129.44,CARD_PRESENT,2468
U102173,IN,101.48,CARD_NOT_PRESENT,1569
U102174,IN,25.1,WIRE_TRANSFER,1730
U102175,US,86.22,CARD_NOT_PRESENT,485
U102176,IN,91.21,CARD_NOT_PRESENT,1355
U102177,AE,200.97,CARD_NOT_PRESENT,2485
U102178,IN,69.67,UPI_WALLET,221
U102179,RU,122.17,CARD_PRESENT,510
U102180,AE,397.5,CARD_PRESENT,1799
U102181,RU,179.48,CARD_NOT_PRESENT,26
U102182,AE,41.55,CARD_NOT_PRESENT,517
U102183,IN,140.82,CARD_NOT_PRESENT,2360
U102184,IN,116.31,CARD_PRESENT,48
U102185,IN,68.05,CARD_PRESENT,1073
U102186,AE,141.88,UPI_WALLET,825
U102187,US,41.08,CARD_NOT_PRESENT,997
U102188,IN,55.01,CARD_NOT_PRESENT,645
U102189,NG,77.74,UPI_WALLET,689
U102190,IN,65.83,UPI_WALLET,1902
U102191,US,132.09,CARD_PRESENT,65
U102192,GB,84.6,UPI_WALLET,324
U102193,IN,61.2,CARD_PRESENT,662
U102194,US,177.59,CARD_PRESENT,2066
U102195,AE,128.86,UPI_WALLET,983
U102196,IN,29.06,CARD_PRESENT,88
U102197,IN,28.62,CARD_PRESENT,1301
U102198,IN,61.52,UPI_WALLET,1568
U102199,US,31.91,UPI_WALLET,1144
U102200,IN,159.85,WIRE_TRANSFER,222
U102201,NG,56.93,UPI_WALLET,2197
U102202,SG,122.07,CARD_PRESENT,2145
U102203,IN,139.55,CARD_NOT_PRESENT,2278
U102204,IN,18.77,CARD_NOT_PRESENT,2409
U102205,US,58.82,UPI_WALLET,793
U102206,GB,75.29,CARD_PRESENT,1054
U102207,IN,104.5,CARD_PRESENT,2398
U102208,IN,154.14,CARD_PRESENT,1124
U102209,IN,316.51,UPI_WALLET,2162
U102210,BR,234.68,CARD_PRESENT,1619
U102211,IN,83.91,CARD_NOT_PRESENT,2319
U102212,SG,83.22,UPI_WALLET,27
U102213,IN,219.46,UPI_WALLET,1766
U102214,NG,87.09,CARD_NOT_PRESENT,2002
U102215,IN,57.87,CARD_PRESENT,496
U102216,IN,161.53,WIRE_TRANSFER,1838
U102217,NG,107.9,CARD_NOT_PRESENT,488
U102218,NG,28.27,CARD_NOT_PRESENT,2262
U102219,IN,70.1,WIRE_TRANSFER,2271
U102220,IN,32.68,CARD_PRESENT,10
U102221,IN,11.11,CARD_NOT_PRESENT,1268
U102222,IN,255.15,CARD_PRESENT,956
U102223,IN,94.83,CARD_PRESENT,2226
U102224,SG,71.95,CARD_NOT_PRESENT,801
U102225,IN,61.18,UPI_WALLET,1801
U102226,GB,88.22,CARD_PRESENT,292
U102227,IN,60.62,UPI_WALLET,532
U102228,IN,42.12,UPI_WALLET,2463
U102229,US,63.21,UPI_WALLET,962
U102230,IN,206.05,CARD_PRESENT,1914
U102231,US,159.19,UPI_WALLET,2419
U102232,IN,63.27,CARD_PRESENT,2413
U102233,NG,271.42,UPI_WALLET,49
U102234,GB,83.22,CARD_NOT_PRESENT,582
U102235,SG,49.39,UPI_WALLET,1786
U102236,IN,111.09,CARD_PRESENT,2317
U102237,IN,226.72,CARD_NOT_PRESENT,2446
U102238,IN,199.93,CARD_PRESENT,1800
U102239,IN,51.2,CARD_PRESENT,261
U102240,IN,35.99,CARD_NOT_PRESENT,1856
U102241,IN,67.44,CARD_PRESENT,680
U102242,IN,123.54,UPI_WALLET,2021
U102243,IN,145.83,UPI_WALLET,1367
U102244,IN,182.32,CARD_NOT_PRESENT,460
U102245,IN,98.36,UPI_WALLET,2109
U102246,IN,100.53,UPI_WALLET,2472
U102247,US,95.94,WIRE_TRANSFER,1266
U102248,IN,167.54,CARD_PRESENT,2031
U102249,IN,147.49,CARD_NOT_PRESENT,149
U102250,IN,49.86,UPI_WALLET,678
U102251,GB,136.08,CARD_PRESENT,318
U102252,IN,160.73,CARD_PRESENT,710
U102253,US,168.94,CARD_PRESENT,940
U102254,RU,107.98,CARD_NOT_PRESENT,1078
U102255,IN,104.12,CARD_NOT_PRESENT,807
U102256,SG,85.71,UPI_WALLET,1362
U102257,AE,91.88,CARD_NOT_PRESENT,549
U102258,IN,245.75,UPI_WALLET,870
U102259,IN,93.98,CARD_PRESENT,2100
U102260,US,52.82,UPI_WALLET,1406
U102261,BR,109.49,UPI_WALLET,68
U102262,IN,144.0,CARD_PRESENT,821
U102263,IN,164.52,CARD_PRESENT,2073
U102264,US,41.76,CARD_PRESENT,451
